,State_Name,Crop_Year,Whole Year,Summer,Kharif,Rabi
500,Uttar Pradesh,2014,31.68,39.55,32.5,26.06
501,Uttar Pradesh,2015,33.11,40.22,35.74,26.79
502,Uttar Pradesh,2016,33.28,40.4,36.31,26.37
503,Uttar Pradesh,2017,31.22,37.52,33.25,25.68
504,Uttarakhand,2000,30.44,35.13,34.77,23.94
505,Uttarakhand,2001,30.69,35.92,34.4,24.7
506,Uttarakhand,2002,34.12,38.7,36.44,28.91
507,Uttarakhand,2003,32.15,38.17,34.03,27.85
508,Uttarakhand,2004,32.91,37.13,35.54,28.21
509,Uttarakhand,2005,33.68,38.69,37.99,27.41
510,Uttarakhand,2006,31.21,37.53,33.99,25.1
511,Uttarakhand,2007,32.56,38.91,35.71,26.18
512,Uttarakhand,2008,31.16,36.71,34.44,25.32
513,Uttarakhand,2009,32.81,37.27,34.82,27.8
514,Uttarakhand,2010,31.6,37.04,34.09,26.74
515,Uttarakhand,2011,30.21,37.43,30.59,25.42
516,Uttarakhand,2012,31.85,37.43,35.88,24.81
517,Uttarakhand,2013,31.54,39.68,33.61,24.84
518,Uttarakhand,2014,30.27,36.75,32.94,24.21
519,Uttarakhand,2015,31.25,37.22,35.41,24.09
520,Uttarakhand,2016,30.56,37,33.29,24.87
521,Uttarakhand,2017,29.94,35.37,32.66,24.47
522,West Bengal,2000,33.19,39.85,33.82,28.36
523,West Bengal,2001,32.59,38.29,34.14,27.57
524,West Bengal,2002,33.79,40.41,32.99,28.75
525,West Bengal,2003,33.02,39.92,33.57,28.62
526,West Bengal,2004,32.73,39.9,32.24,28.1
527,West Bengal,2005,33.72,40.4,34.4,28.7
528,West Bengal,2006,33,40.08,33.9,27.28
529,West Bengal,2007,33.15,41.1,32.93,28.28
530,West Bengal,2008,33.82,40.7,35.43,27.56
531,West Bengal,2009,33.64,39.51,33.59,29.29
532,West Bengal,2010,32.78,39.56,32.75,28.4
533,West Bengal,2011,32.86,40.65,32.55,28.61
534,West Bengal,2012,33.89,40.15,34.6,28.88
535,West Bengal,2013,33.93,41.63,34.35,28.45
536,West Bengal,2014,32.12,38.62,31.59,28.26
537,West Bengal,2015,33.11,41.12,33.25,27.52
538,West Bengal,2016,32.44,40.38,31.82,27.44
539,West Bengal,2017,31.32,37.9,31.55,26.67
